customer_tweet_id,customer_message,uber_response,created_at,suggested_intent,intent
473390,@Uber_Support They gave me a $10 credit for a $57 meal that went to waste 🙄,@227717 Sorry for the trouble! Please send us a DM with your email address with details so we can follow up.,Sat Dec 02 03:57:48 +0000 2017,fare_payment,fare_payment
2177806,"@115873 @Uber_Support imagine taking a 10 min drive and paying $30??? Listen, I didn’t tell your driver to take the toll!!! I’ve been taking @115873 for a yr now and NEVER paid 30 to go ANYWHERE!If I knew the fare would be 30 I wouldn’t have requested your @115873,This is unacceptable! https://t.co/99SPXu06pl",@635004 Hi there! We see your outreach via in-app. It seems that a member of our team has already responded. Please reply there for an additional question. Thanks.,Thu Nov 09 13:09:21 +0000 2017,fare_payment,fare_payment
1588326,@Uber_Support Good evening I had placed a wrong address on my app and was charged for it all ready taken out of my bank account https://t.co/yS1c2Os0GO,@488481 @115873 We're so sorry about that! Please send us a DM with your email address with details so we can connect.,Sat Nov 04 22:50:45 +0000 2017,fare_payment,fare_payment
996981,"@Uber_Support No matter how many times I contact you, I cannot get my AMEX credits to work. Your suggestions don't work. This is incredibly frustrating",@356079 So sorry about that! Send us a direct message (DM) with your email address so we can connect right away.,Tue Nov 21 18:11:15 +0000 2017,fare_payment,fare_payment
2501010,@Uber_Support @115873 your services suck in the UAE. :/ you are not transparent AT ALL in your fare and you don't even adjust the fare once it is completed. The upfront payment is a disaster. Guess I will shift to @23706 services since they are more transparent.,@322367 We're so sorry about that! Can you please send us a DM with your email address and additional details so we can assist?,Wed Nov 15 19:14:17 +0000 2017,fare_payment,fare_payment
1043132,@Uber_Support received a receipt which I cannot open for a cancelled trip today which the driver cancelled?,@311320 We're happy to connect. Please DM us the email on your account and we'll be in touch shortly.,Thu Oct 12 17:42:46 +0000 2017,fare_payment,technical_issue
1769497,I have emailed uber 3 times but have not had any luck with getting at least a refund of the surcharge.Just wanted to warn people especially any girls as the situation could have ended so much worse. I've posted the guy from uber as an FYI @115873 @Uber_Support,@531997 Here to help! Please send us a DM with your email address and more info regarding your concern so we can assist.,Tue Nov 07 23:07:10 +0000 2017,fare_payment,driver_issue
12628,@Uber_Support I did about 30 minutes ago. Have not heard anything or any response. I’ll just contest through my credit card.,@118528 Our team is reviewing your email from __email__' and will be in touch. We appreciate your patience!,Wed Nov 01 02:08:52 +0000 2017,fare_payment,general_support
943641,@115877 order took over an hour to come for it to be wrong and I’ve been over charged for what got delivered 🙃,"@343731 Here to assist, Rhian! Please DM us the email address associated with your account to look further into this.",Sat Oct 21 16:18:11 +0000 2017,fare_payment,delivery_issue
2978376,"@Uber_Support I wasn’t charged a cancellation fee, they charged me for the ride.",@821421 We're here to help! Send us a DM with your email address so we can follow up.,Thu Nov 30 03:38:51 +0000 2017,fare_payment,cancellation
554113,@uber_support I WAS OVERCHARGED FROM $12 TO $148+ ON NOV 30. YOU SAID I WILL GET MY MONEY BACK. BUT WHEN? I WANT MY MONEY NOW NOT LATER.,@249288 Sorry to hear about that! Send us a DM with your email address so we can follow up.,Sat Dec 02 20:01:16 +0000 2017,fare_payment,fare_payment
139569,@Uber_Support i don’t understand why i’ve been charged it doesn’t make sense,"@124279 We're happy to follow up, Soph. Can you please send a note our way via https://t.co/wW2bTlNcsR?",Fri Nov 24 13:05:13 +0000 2017,fare_payment,fare_payment
2783434,I had 2 drivers cancel on me b/c of it cc: @Uber_Support And before you tell me “put feedback in the app” - there is no good way to give this feedback in the app,@250666 Here to help! Send us a note here; https://t.co/e8HVorX5rh and our team will be able to help.,Tue Nov 21 17:25:41 +0000 2017,fare_payment,cancellation
2910859,"@Uber_Support Hello this was followed up however I do not feel this has been handled properly and all I have been asked to do is rate the driver, not good enough, you need to look into this ASAP @594417",@121165 We can assure you a member of our team will be in touch via in app support asap. Please direct any further questions or concerns there. Thank you for your patience.,Wed Nov 29 08:38:21 +0000 2017,fare_payment,driver_issue
1298556,@115873 I had issues with a fare when the app froze and wouldn’t let me start the trip,"@423482 Sorry to hear of the trouble, James! Please reach out to us here: https://t.co/FF2YGTGjuA so we can follow up.",Thu Oct 26 22:20:59 +0000 2017,fare_payment,technical_issue
843274,"Last night I paid Rs. 510 to @115873's cab from IGI Airport to Wazirabad Sec 52, didn't receive any SMS/invoice for the bill. Quite nonsensical!","@320535 Here to help, Bhaskar! Send us a note here; https://t.co/1ZhWn0IZsw and our team will be able to assist!",Mon Oct 09 10:09:53 +0000 2017,fare_payment,technical_issue
827942,"@Uber_Support Do you have a UK headquarters address I can send a bill for, for dealing with your spam advertising your illegal operation?",@317233 For questions or concerns please reference the following page: https://t.co/HNUfK03sih. Thank you so much.,Sun Oct 08 20:52:06 +0000 2017,fare_payment,general_support
1034218,"@115873 I was amazed, when standing on road last night. UBER driver didn't stop even I waved my hand at him and called him to pick me. On call he said going to your destination without picking me. App showed trip completed, but I didn't travelled. https://t.co/MM3Fh7LfEE",@364668 Sorry to hear about that! Can you please contact us via https://t.co/wW2bTlNcsR so our team can connect?,Sat Nov 25 11:17:53 +0000 2017,fare_payment,driver_issue
1378762,@115873 Thanks for giving the uber credit. You are the best....😋🤗🤗🤗🤗 Insane fast response,@440977 We're sorry to hear this was your experience. Please send us a DM with your email address with details so we can follow up.,Sat Oct 28 03:23:45 +0000 2017,fare_payment,general_support
2312611,@115873 @Uber_Support totally ripped off by your driver and no support. I won’t use Uber again for fear of false fare adjustments 😤,@670660 We're here to help! Send us a DM with your email address so we can assist.,Sun Nov 26 16:12:47 +0000 2017,fare_payment,driver_issue
1060422,"@Uber_Support If I agree to a suggested dropoff, will my fare be reduced to reflect the new dropoff point and shorter trip?","@370369 Hey, there are several factors that will determine your fare. You can learn more here; https://t.co/hR0RoJFhX9",Fri Oct 13 01:29:37 +0000 2017,fare_payment,general_support
1049966,@115873 @Uber_Support the driver cancelled on me and I got charged 5 dollars that’s not fair,@216662 Here to help! Please send us a note via https://t.co/h840Iouehc so our team can connect.,Mon Oct 23 00:49:48 +0000 2017,fare_payment,cancellation
2882280,@1562 @Uber_Support I was overcharged for my non-cash payment. While booking the trip fare was quoted Rs.109 but I had to pay Rs.145 at the end of trip. Please refund excess amount. https://t.co/vcW5FwWRkG,"@799697 Hi there! We're here to help. Send us a note here, https://t.co/oEOANqFpjc and so our team will assist.",Tue Nov 28 09:47:04 +0000 2017,fare_payment,fare_payment
785527,@115873 unjust cancellation fee not reverted yet. The driver kept going in rounds - surely his gps stands as proof. https://t.co/xgikBMKEDe,"@307428 Hello Ishita, here to help! Please send us a note at https://t.co/w7r2O6dMbU and we'll be happy to look into this for you.",Thu Oct 12 08:53:37 +0000 2017,fare_payment,fare_payment
1589460,@Uber_Support Hi what’s the situation on NYE will there be massive price surges all night? TIA,@488750 Dynamic pricing adjusts quickly based on demand and location. Checking the app is the best bet.,Sat Nov 04 23:03:28 +0000 2017,fare_payment,general_support
780977,"Yo @115873 stop hiring driver can't speak English, i speak 3 languages so this is not some hillbillies complaint, it's about safety. Fix it dipshit.",@185159 Happy to help! Please confirm your email address or phone number through direct message so we can further assist.,Sat Nov 25 09:14:58 +0000 2017,fare_payment,safety_fraud
2933990,"@115873 how can you charge me £4 to cancel a trip when the driver is dropping someone off near me, before he comes to pick me up!? 😂 https://t.co/etzTvOqP5J",@811280 Here to help! Send us a note via https://t.co/h840Iouehc so we can help.,Wed Nov 29 09:27:52 +0000 2017,fare_payment,cancellation
2072570,"@115873 Today i booked a cab from Ghaziabad to south extension Delhi.. the fair which was reflecting in my application was 307 &amp; then i booked it &amp; when i reached to my destination, they charged 517 bucks &amp; dere was no jam &amp; nothing on the way to destination. I'm ver disappointed.",@613010 Here to help! Send us a note here; https://t.co/oEOANqFpjc and our team will be able to assist!,Sat Nov 25 14:39:07 +0000 2017,fare_payment,fare_payment
557178,@Uber_Support How do I access the flat fares?,@213354 Here to help! Find out more info about ride pass here https://t.co/7HDCJkqO3i,Sat Dec 02 20:59:59 +0000 2017,fare_payment,general_support
443082,WOW @115873 ur driver REFUSED to pick me up at the spot he accepted and you charged me a cancellation fee? @115879 here I come #badcustomerservice #toomanyoptionsforthis,@220002 Here to help! Please send us a note here; https://t.co/a2H78GHc13 so our team can assist.,Tue Nov 21 16:24:29 +0000 2017,fare_payment,driver_issue
939670,Drivers are messing with Uber algorithm to get surcharge! put a stop to this! @Uber_Support,"@342753 Will you please DM us with more details about this? From there, we'll look into it.",Sat Oct 21 17:47:53 +0000 2017,fare_payment,driver_issue
1693870,"@Uber_Support I had a credit that would pay for my ride, but the credits were never applied to my ride.","@514018 Here to help! Follow up here; https://t.co/OhfgxSAY58, and our team will connect right away.",Mon Nov 06 18:37:23 +0000 2017,fare_payment,fare_payment
1795791,@115877 just got my order and it’s completely messed up! And had to order more food for my 2 daughters and it charged me again! WTH!,@539610 Sorry to hear about this! Send us a DM with your email address so we can take a look.,Tue Oct 17 23:52:25 +0000 2017,fare_payment,delivery_issue
1597396,"Why tf won’t Uber Eats accept my payments , I’m about to fight",@490706 Here to help! Send us a note here;https://t.co/3eYc7uUEUm and our team will be able to assist!,Sat Nov 04 22:27:59 +0000 2017,fare_payment,technical_issue
2834946,called for an @115873. the driver took so long to come (he was 1km away). I cancelled it but charged for cancellation almost same price for my ride. #uber #sucks #amsterdam,@789124 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,Mon Nov 27 14:27:11 +0000 2017,fare_payment,cancellation
2857342,@115873 your a bitch. You charged me for a ride I️ never took. 🤬 always some shit with uber.,@482626 Here to help! Send us a note via https://t.co/dInR3racif and we'll be in touch.,Mon Nov 27 21:49:11 +0000 2017,fare_payment,fare_payment
1736223,@Uber_Support I was abusively charged for a race cancellation initiated by the driver who didn't callme while I was on time @ the meeting pt,"@524188 So sorry to hear that, Matt! Please send us a message here; https://t.co/QsI1vsvcif and we'd be happy to take a look.",Tue Oct 17 17:38:42 +0000 2017,fare_payment,cancellation
2743118,@Uber_Support No contact email? Charged a cancellation but refunded as a credit and no use to me as I'm leaving the country.,@768355 We apologize for any inconvenience. Kindly send a note here: https://t.co/a2H78GHc13 so we can connect.,Mon Nov 20 18:44:42 +0000 2017,fare_payment,cancellation
2322678,"I got locked out of my uber account just now for literally no reason, so I feel bad for whoever I'm about to yell at until it gets unlocked",@673030 Here to help! Send us a note here; https://t.co/Md7v036OoC and our team will be able to assist!,Fri Oct 20 00:02:54 +0000 2017,fare_payment,account_access
2458766,"@Uber_Support i want my money back y’all over charged me last night, AND i waited a long time for me uber to come and i tried to cancel I️t but he was going to charge me",@704174 Here to help! Please send us a note here; https://t.co/1xM0TILvAI so our team can connect.,Sun Nov 26 18:51:39 +0000 2017,fare_payment,cancellation
465209,@115873 Mine is that the driver will accept the ride but won't show up. And I'll be charged for the ride. And they won't pick my call. 😤,@225657 We're here to help! Send us a DM with your email address and more details so we can follow up.,Fri Dec 01 09:18:03 +0000 2017,fare_payment,driver_issue
476487,@Uber_Support Nothing happened in the ride. The only thing that happened was that @115873 overcharged me. I want my money back!,@216010 Thank you for providing your account information. We have escalated your concern to a member of our team. They will be reaching out via in-app support/email. Please follow up there with any further concerns.,Fri Dec 01 21:37:10 +0000 2017,fare_payment,fare_payment
2735809,@Uber_Support If your uber driver cancels you get charged a fiver which you can only receive back in credit? Scummy business tactic 😂 is it surprising tfl want you out? Enjoy your report to CTSI.. https://t.co/Rv9hDfyhWZ,@766677 Sorry to hear about that. Please send us a note at https://t.co/iOszeeHZhQ,Sun Nov 26 23:38:16 +0000 2017,fare_payment,fare_payment
798483,@Uber_Support I added a prepaid card when the system said that my BOA Bank card was an invalid payment. I’ve deleted the prepaid card months ago.,"@310358 We have replied via DM with some information on this, please follow up with us there.",Thu Oct 12 21:56:19 +0000 2017,fare_payment,fare_payment
2811185,"Hey, @115873 @Uber_Support, what's up with your system? You assigned me a car, waited for more than the 23mins you said it wld take, and then u changed cars w/o notice. And I end up paying P100 cancellation fee. Brilliant! 😡","@783935 Hi there! We're here to help. Send us a note here, https://t.co/e8HVoseGiP and so our team will assist.",Wed Nov 22 07:53:24 +0000 2017,fare_payment,fare_payment
1419173,@115873 you charged me extra for a ride. FIX THIS!,"@449879 We're here to help! Send us a note here, https://t.co/1xM0TILvAI and our team will be in touch.",Wed Nov 01 23:20:00 +0000 2017,fare_payment,fare_payment
325528,@115873 wtf yo! You guys charged me an additional $15 for my ride. I want my money back!!!,@193547 We're sorry to hear this was your experience. Contact us via https://t.co/zJ6aIZinzb and we'll be in touch.,Sat Oct 07 15:51:16 +0000 2017,fare_payment,fare_payment
1632149,Such a pathetic &amp; unprofessional service by @115873. @Uber_Support i would like a refund of my cancellation fee. Ur Driver cancel trip. Nt me,"@499453 We're happy to connect, Chandan. Please reach out at https://t.co/QsI1vsvcif and a member of our team will be in touch shortly.",Sun Oct 22 11:55:19 +0000 2017,fare_payment,cancellation
500904,@115873 just charged me £8.50 to get in a car with my 10 year old and then be thrown out again as the driver wouldn’t wait for my wife to take my 7 year old daughter to the toilet. Appalled by the appalling rude service. Have been a loyal customer but now seriously reconsidering.,@234650 Here to help. Send us a note at https://t.co/TmWmJyGFaK so our team can connect.,Fri Dec 01 19:33:32 +0000 2017,fare_payment,driver_issue
836529,@Uber_Support how did I get a charge of $193 for an Uber ride that I never requested?!!!!!,@319121 Happy to help. Send us a DM with your account email address and we'll be in touch.,Fri Oct 13 03:34:10 +0000 2017,fare_payment,fare_payment
682678,@115877 Why do you think it's acceptable to charge £3.50?!?!?! For a McDonald's delivery? I live ten minutes away from it!,@282916 Please write us a note at https://t.co/3eYc7uUEUm and a member from our team will follow up with you.,Thu Oct 05 17:59:11 +0000 2017,fare_payment,fare_payment
1026302,"@115873 maybe if 25 minutes after 'will arrive in 3 minutes' the Uber hasn't arrived, don't charge $5 to cancel. It's starting to get cold out","@362837 Sorry for the trouble! Send us a note here, https://t.co/e8HVorX5rh, and our team will be in touch.",Mon Oct 23 00:13:17 +0000 2017,fare_payment,fare_payment
2698092,#Uber @115873 How does the image below permit a $150 clean up fee. I️ have always had a good experience with Uber until now. This is NOT OK. Can someone please point out the damage done? https://t.co/yqbgJ8tGHL,@757393 Here to help! We're currently reviewing your email and will be in touch shortly. We appreciate your patience!,Sun Nov 19 19:45:05 +0000 2017,fare_payment,safety_fraud
2162641,"@115873 @Uber_Support I dm you guys about being charged a ridiculous fare, you guys directed me to your website which is giving me no assistance whatsoever, now I’m taking it up here to the public, I need my issue to be kindly resolved as a loyal customer I’m obligated to that. Thx",@635004 We're here to help! Send us a DM with your email address so we can connect.,Thu Nov 09 07:00:04 +0000 2017,fare_payment,fare_payment
1733196,@115873 why don’t you pay “inconvenience charge” every time a driver makes me wait &amp; cancels ride?,@523495 Sorry to hear about that! Can you please contact us via https://t.co/e8HVorX5rh so our team can connect.,Tue Nov 07 13:03:58 +0000 2017,fare_payment,cancellation
795911,@Uber_Support The hold of INR 350 on my PayTM account over and above my trip cost has not been returned. Need to book another ride. Pls help,@309770 Please send us a DM with your Uber account email address and phone number so we can follow up. https://t.co/sd7yH5jmbJ,Thu Oct 12 08:08:38 +0000 2017,fare_payment,fare_payment
1159221,@115873 once again u r fraud! my uberdriver called me 2 cnxl uber charged me a cnxlfee But the best u can do is credit my acct. I think not!,@392699 So sorry about that! Find out about our cancellation policy here; https://t.co/JyzdtQmyxT.,Sun Oct 15 18:37:53 +0000 2017,fare_payment,cancellation
1398978,@Uber_Support had taken a pool ride from Friends colony to Amar colony. Was confirmed @ Rs 59 but was charged Rs 177. Pls chk n confirm,"@445313 Here to help! Follow up here; https://t.co/pT35thgjaj, and our team will connect right away. .",Sat Oct 28 16:08:06 +0000 2017,fare_payment,fare_payment
175029,@115877 I’m really sad I ordered McDonald’s from you guys they charged me but I never got my order. Fuming 😡,@157072 Here to help. Send us a note at https://t.co/nFTc4ODH3P so our team can connect.,Fri Nov 24 23:43:21 +0000 2017,fare_payment,delivery_issue
2899781,"@Uber_Support I sent my friend an invite code but she didn't use it correctly, she signed up but didn't put her payment info in and hasn't used it yet. Now it won't let her sign up with my code. Can you help???",@803321 Here to help! Please reach out to https://t.co/QDn91HzZV0 and fill out the 4 boxes at the bottom so we can get in touch.,Tue Nov 28 17:31:41 +0000 2017,fare_payment,general_support
564448,"@115873 I left my iPhone in an Uber earlier today. I have the ride receipt, but I can't sign into my Uber account to contact the driver because I can't see the verification code that gets texted to me because I don't have my phone. Help?",@252212 So sorry about that! Send us a DM with your email address so we can connect right away.,Sun Dec 03 00:22:18 +0000 2017,fare_payment,lost_item
2346473,@115873 you idiots charged me a $5 cancellation fee for a car that broke down in front of my house before I even got in it. Worst service ever,@678454 So sorry about that! Find out about our cancellation policy here; https://t.co/JyzdtQmyxT.,Mon Nov 13 16:19:53 +0000 2017,fare_payment,cancellation
948959,@Uber_Support my father has been misguided by Uber driver regarding pickup location in pool and charged in auto cancellation,@345047 Here to help. Send us a note at https://t.co/rkdKXGV1hT so our team can connect .,Thu Oct 26 04:07:42 +0000 2017,fare_payment,cancellation
338681,Dear @115873 - it's complete BS when drivers accept fares before they have even dropped off current passengers. WTF???,@196852 So sorry about the trouble! Please send us a DM with your email address and more details so we can connect.,Sat Oct 07 22:44:59 +0000 2017,fare_payment,driver_issue
2720620,@Uber_Support your app and website will not let me delete my credit card info and account. Been trying for weeks. Time to sue!!,@418507 Hi there! Please reach out to https://t.co/zUe0dj6yoX and our team will be in touch.,Sun Nov 26 23:06:10 +0000 2017,fare_payment,technical_issue
300725,@115877 can we just be honest and say this fee for all the restaurants in the mall is because of the stupid construction? Geez https://t.co/S0l46rtrhg,@187705 Here to help clarify! You can head here: https://t.co/gwEH0cpug2 for more info on EATS pricing.,Fri Oct 06 20:12:03 +0000 2017,fare_payment,delivery_issue
2341580,Hi @115873 why are Driver’s receipts different from customers? #criminal #illegal https://t.co/c8HpLfwYtg,@677317 We're here to help! Send us a DM with your email address so we can connect.,Sun Oct 29 07:10:56 +0000 2017,fare_payment,fare_payment
2441981,"@Uber_Support Stopping ripping us off would be a start, like upping the price into Manchester at 5.30. All the traffic is coming the other way you bloody con artist","@700291 Hi, Neil. We definitely understand your concern and we assure you that we want to help in any way we can. Could you please DM us the email address linked to your account? We'll be happy to take a closer look.",Tue Nov 14 23:21:07 +0000 2017,fare_payment,fare_payment
2756875,"@Uber_Support 520am, waited for more than 15 mins, driver refused to pick up 3 calls...paying extra charges, av just uninstalled the app.",@771560 Here to help! Send us a note here https://t.co/e8HVorX5rh so we can assist.,Tue Nov 21 02:54:06 +0000 2017,fare_payment,driver_issue
594019,@Uber_Support today’s fare was charged more than the amount listed I paid INR 414...instead 129...GPS took us through a complete different route &amp; driver followed it blindly https://t.co/hDhgm3A3Vc,@260694 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!,Sun Dec 03 18:08:52 +0000 2017,fare_payment,fare_payment
2200883,"@Uber_Support There is no option to send a note on the URL which you have given. Moreover it doesn't talk about any details on fee collect under the header of ""Toll Fee"". I need a respose on this ASAP.","@643656 Happy to further assist, Gaurav! Tolls will either be listed as an individual item or included in the item Tolls, Surcharges &amp; Fees on the trip receipts. See here: https://t.co/q7zvxM8QjZ for more. Hope this helps.",Sun Nov 26 14:17:13 +0000 2017,fare_payment,fare_payment
97644,@Uber_Support I've been getting duplicate suspicious email receipts after rides. Something is wrong. Here is the screenshot. Please let me know. Looks like something is compromised on your end. https://t.co/CNAZXsTvH3,@137372 Here to help! Send us a note via; https://t.co/kGIXas5Cxg so our team can connect.,Thu Nov 30 16:22:52 +0000 2017,fare_payment,safety_fraud
97655,"Charged £100 cleaning fee for a mess we didn’t make 12 hours after our journey, no evidence to prove it was us shows pics which could be anything by anyone. @115873 complete bullshit @Uber_Support replied with blatant PR automatic responses. Probably just a scam from the driver",@137377 We apologize for the trouble! Send us a DM with your email address and we'll connect.,Thu Nov 30 16:26:11 +0000 2017,fare_payment,safety_fraud
127223,@Uber_Support I received multiple fraudulent charges on my credit card from Uber. Trying to find an @115873 customer service number.,@144566 We can definitely follow up! Send us a note here: https://t.co/dInR3racif so our team can connect.,Fri Nov 24 03:30:41 +0000 2017,fare_payment,safety_fraud
2631668,@Uber_Support Thanks Uber... but I wasn't notified of the change. Every time I check the price has gone up?,@743104 Here to help! Can you please send us a DM with your email address so we can connect?,Fri Nov 17 18:20:38 +0000 2017,fare_payment,fare_payment
926825,@115873 how the hell does my rate jump from $23 to $42 in 30 mins on Long Island? Guess what? lindys always charges $35 so fuck you!,@117908 Here to help. Send us a note at https://t.co/wW2bTlNcsR so our team can connect.,Fri Oct 13 21:57:18 +0000 2017,fare_payment,fare_payment
36676,Took @115873 POOL yesterday. They tell me $3 &amp;change. End up charging $33.01. UberPOOL prices agreed upon before rider accepts. What the hell?,"@123996 Hi there! We're here to help. Send us a note here, https://t.co/W7UWSUTsIz and so our team will assist.",Wed Nov 01 14:11:15 +0000 2017,fare_payment,fare_payment
808948,@Uber_Support We disputed the charge and we were refunded. Thank you!,"@312757 No problem, Joe! We are glad we could help. Have a wonderful week.",Mon Oct 16 03:20:38 +0000 2017,fare_payment,general_support
184143,"@Uber_Support Hi, I just replied regarding half the fare refund but I deserve a FULL refund, please let get back to me ASAP",@159331 We'd be happy to take a second look at this for you. Please send us your email address via DM so we can follow up right away.,Sat Oct 14 20:54:04 +0000 2017,fare_payment,fare_payment
83626,"@Uber_Support there's no option to reply back there...case id showed as closed. Moreover, I didn't accepted any surge pricing. You charged my extra money...which is really bad and ridiculous.",@134370 Sorry to hear about the trouble. Our team has received your recent support message and have followed up. Please connect with us there if you have any questions.,Wed Nov 29 16:12:57 +0000 2017,fare_payment,fare_payment
1230433,@Uber_Support I’m trying to request a ride using a promotion and it keeps saying there’s something wrong with the payment. HELP!,@254782 Here to help. Send us a note at https://t.co/yqIhbH9ohQ so our team can connect.,Wed Oct 25 20:36:43 +0000 2017,fare_payment,account_access
19719,@Uber_Support Price gouges. Thieving robbers. I hate this company. $154 for a freakin airport ride. Never again! Pieces of SHIT.,"@723207 We take this very seriously, Yvonne. Please DM us your email address so we can follow up immediately.",Thu Nov 16 13:33:45 +0000 2017,fare_payment,fare_payment
2846352,my @115873 driver charged me and my girlfriend 90 dollars and claimed we trashed his car. all because we didn’t tip him. 🤬,@791670 We can take a look! Send us a DM with your email address so we can follow up.,Mon Nov 27 18:18:04 +0000 2017,fare_payment,driver_issue
2458791,@Uber_Support i have never used an Uber account yet i have an Uber charge on my PayPal account. How can i find out more info? Who do i contact at Uber?,@704182 Sorry to hear that! Send us a note here: https://t.co/dInR3racif so we can follow up.,Sun Nov 26 18:36:16 +0000 2017,fare_payment,fare_payment
1133759,@115873 @Uber_Support I was charged. Such a rude driver who refused to pickup and later drier cancelled the trip without even informing https://t.co/Zgd5fVvOyM,@364306 Oh no! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.,Sun Oct 15 10:20:14 +0000 2017,fare_payment,cancellation
437052,.@115873 is low key a scam. Like why am I charged a cancellation fee when YOUR driver told me to cancel bc his app froze??,"@218791 Here to help, Malcolm. We see your DM and will be in touch shortly.",Tue Oct 10 14:55:56 +0000 2017,fare_payment,cancellation
2957813,@115873 what do I have to do to actually get my money back? My driver canceled why am I being charged? I don’t want an uber credit I want the money back in my bank account! This is absurd.,@816400 Here to help. Kindly send a note at https://t.co/JyzdtQmyxT so we can connect.,Wed Nov 29 19:30:22 +0000 2017,fare_payment,cancellation
1139860,Good to see @115877 upped their delivery charge to ensure you wait an hour for your cold food 👌🏻👍🏻,@388314 Sorry to hear about this! Send us a DM with your email address so we can take a look.,Sun Oct 15 12:23:11 +0000 2017,fare_payment,delivery_issue
957705,"@Uber_Support my uber took ages despite saying 1 minute away. Couldn’t cancel &amp; rebook or would have been charged. Now late, can u refund? https://t.co/wSRTUCwDt1",@347237 Happy to help. Please send us a DM with your account email address + phone number and we'll connect.,Sat Oct 21 18:01:16 +0000 2017,fare_payment,cancellation
508788,"Why no option to give feedback/bugs about @115873 app in your support pages?? Also, annoying that drivers can cancel on you anytime without penalty(?) and you have to wait for them to drive around funny routes and finally cancel. 30min wasted yesterday waiting for 2 different cars",@236854 Here to help! Send us a note via https://t.co/QDn91HzZV0 and we'll be in touch.,Fri Dec 01 22:05:33 +0000 2017,fare_payment,driver_issue
1668945,@Uber_Support Dear I would like to change my credit card in Uber account. I tried many times but I couldn't,@508197 Here to help! Find more info here; https://t.co/paDlcZi0nv. Please let us know if you have any other questions or concerns.,Mon Nov 06 11:58:23 +0000 2017,fare_payment,account_access
2510925,@115873 i ve paid extra 125₹ as a toll fee for my ride...whom sld i complain....,@715706 Here to help! Contact us here; https://t.co/ijTJHFJJTx so we can take a closer look.,Mon Oct 30 04:19:26 +0000 2017,fare_payment,fare_payment
1666717,@Uber_Support why did you randomly do a £1 test payment on my account without authorization?,"@345301 Hey, James. We want to look into this a little deeper please DM us the date and time and screen shot of this so we can investigate.",Tue Oct 17 06:56:19 +0000 2017,fare_payment,fare_payment
1854615,@131434 @115873 @Uber_Support This is the standard rate so 5 x surcharge . Crazy amount https://t.co/LsYCQSZiSx,@554875 We're here to help! Please visit; https://t.co/kkAwlbpH4B for more info.,Sun Oct 29 13:52:00 +0000 2017,fare_payment,fare_payment
1119057,@384020 @115873 On my complaint. @115873 charges cancellation fee if cancelled after 5 minutes. Can any @115873 cab reach in 5 minutes. Another way of looting?,@434001 Here to help. Send us a note at https://t.co/h840Iouehc so our team can connect.,Mon Oct 16 13:56:02 +0000 2017,fare_payment,cancellation
1843766,@Uber_Support What if I get a cab which is 1 minute away from me and the driver denies my destination and asks me to cancel. Issue is that why should I cancel when its not my problem and he cancels the same after 5 mins and I get charged for not showing.,@552429 Here to help! Send us a note via https://t.co/h840Iouehc and we'll be in touch.,Sun Nov 26 07:29:29 +0000 2017,fare_payment,cancellation
2941468,"@Uber_Support not impressed with a cancellation charge for a driver that failed to turn up. You have GPS settings etc, he drove past me and in the wrong direction. Refund requested - totally dissatisfied. this needs resolution now",@325577 Here to help! Please send us a DM with your email address so our team can connect right away.,Wed Nov 29 13:32:14 +0000 2017,fare_payment,cancellation
2715246,"@Uber_Support ordered an uber to pick me up from the Dr., they went to the wrong address, tried to blame me when I gave them instructions, said they'd come to correct address on the phone &amp; then canceled the trip after I waited for ages. And now of course the fare has doubled. 😑","@762213 We can definitely take a closer look! Contact us here; https://t.co/593jusCquh , so we can help.",Mon Nov 20 04:59:43 +0000 2017,fare_payment,cancellation
2094321,@115873 y'all charged me full price twice for rides the driver cancelled on both times thanks pals,@618778 Here to help! Please send us a note via https://t.co/h840IoLP8K so our team can connect.,Thu Oct 19 03:25:48 +0000 2017,fare_payment,cancellation
939485,@115873 almost 30min before booked uber cab. Driver insted of coming to location point parked his car some other location asked me reach over there. When i refused he asked me to cancel and i did that now cancellation fee has taken from why? Is it business model? Frequency is high.,@342701 We're sorry to hear this was your experience. Please send us a note at https://t.co/QsI1vsvcif and our team will be in touch.,Sat Nov 25 16:31:28 +0000 2017,fare_payment,cancellation
791978,@115873 driver started the trip even before he arrives. Had to cancel it but I was charged for the trip. How refund?,@308850 Here to help! Please send us a note at https://t.co/FDTXFthjTD and we'll be happy to look into this for you.,Sun Oct 08 02:04:58 +0000 2017,fare_payment,cancellation
2171711,@115873 @Uber_Support Updated my uberPool receipt and insist on claiming it to be right despite a clear issue in the route used by the driver. #deleteUber #cheat,@636942 Here to further assist you. Can you please send us a DM with your email address so we can follow up?,Thu Nov 09 13:07:49 +0000 2017,fare_payment,fare_payment
999791,"#Uber , I was charged for the trip which didn’t even happen, driver cancelled but I was charged.. kindly help... PFA https://t.co/8jFp8UIa1z",@356731 Here to help! Please send us a note via https://t.co/h840Iouehc so our team can connect.,Thu Oct 12 04:50:36 +0000 2017,fare_payment,cancellation
