customer_message,true_intent,predicted_intent,confidence,retrieval_score,decision,reason,historical_evidence,correct
@Uber_Support right now I going to Guwahati airport.. driver forcing me to cancel ride.. because I have selected online payment methods..,driver_issue,cancellation,0.8253863684225248,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support right now I going to Guwahati airport.. driver forcing me to cancel ride.. because I have selected online payment methods.."", ""uber_response"": ""@683352 We're so sorry about that! Can you please send us a DM with your email address and additional details so we can assist?"", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support Right. I have six methods of payment. How do I remove them?"", ""uber_response"": ""@343485 Just go to the bottom of this page https://t.co/HM8PwwSNnI, you will see the steps to deleting your payment."", ""similarity"": 0.28244420628657274}, {""customer_message"": ""You can’t change the payment methods. It’s always something. @115877 that is!"", ""uber_response"": ""@251850 We can definitely take a closer look! Contact us here https://t.co/3eYc7vcfLU so we can help."", ""similarity"": 0.2584946697491163}]",0
@Uber_Support hasn't sent me my bills in months! Repeated requests go unanswered.,general_support,general_support,0.8399884431242417,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support hasn't sent me my bills in months! Repeated requests go unanswered."", ""uber_response"": ""@131094 Hi A$hWiNi! Find out more info here: https://t.co/mHNQLPUf5T"", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support There still hasn't been any replies"", ""uber_response"": ""@333056 Hey there! We've just followed up with you via DM."", ""similarity"": 0.3792023381432372}, {""customer_message"": ""Very disappointed @Uber_Support hasn’t sent me a Ride Pass renewal for 1st time in months. Oh well, @49547 &amp; @115879 have plenty of discounts."", ""uber_response"": ""@599506 Sorry for the trouble! Find more info here; https://t.co/1fyML2Nor6. Please let us know if you have any other questions or concerns."", ""similarity"": 0.30667545597364804}]",1
@Uber_Support ... why does it show two charges for same ride? https://t.co/jYZhRfHX0G,fare_payment,general_support,0.8253002325683111,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support ... why does it show two charges for same ride? https://t.co/jYZhRfHX0G"", ""uber_response"": ""@449873 Here to help! Send us a note via https://t.co/DceIRNI6kV so our team can connect."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@Uber_Support does this get to you?"", ""uber_response"": ""@811278 Here to help! Can you please DM us your email address and more specific details regarding your concern so we can help you further? Thanks!"", ""similarity"": 0.518150553375916}, {""customer_message"": ""@Uber_Support Why Back Extra Charges My Ride"", ""uber_response"": ""@399646 Sorry for any confusion, Rishi. The difference for your fare adjustment has been applied back in Uber credits since this was a cash trip."", ""similarity"": 0.4447948613624911}]",0
@115873 I have contacted multiple times through the app for being overcharged. My email is __email__ if you need it. Frustrated,fare_payment,fare_payment,0.6160429697704499,1.0000000000000002,ESCALATE,Intent classification confidence is below the auto-handle threshold.,"[{""customer_message"": ""@115873 I have contacted multiple times through the app for being overcharged. My email is __email__ if you need it. Frustrated"", ""uber_response"": ""@745609 Hey, Ash. A member of our team has been in touch via email, so please check your inbox and follow up there directly."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@Uber_Support 3302199085 email is __email__"", ""uber_response"": ""@212378 Thanks for the response. We've followed up with more info in DM."", ""similarity"": 0.3130748172520098}, {""customer_message"": ""@Uber_Support @744656 is that my email __email__"", ""uber_response"": ""@536997 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience."", ""similarity"": 0.3130748172520098}]",1
@Uber_Support I received the direct msg after checking of my charge and said it is surge price(doubled price). It is really unexpected charge. The estimate price was been given 20mins ago of the trip. It would be most accurate. How can we know if surge price before trip start?,fare_payment,fare_payment,0.9994165859940015,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support I received the direct msg after checking of my charge and said it is surge price(doubled price). It is really unexpected charge. The estimate price was been given 20mins ago of the trip. It would be most accurate. How can we know if surge price before trip start?"", ""uber_response"": ""@758335 We're currently reviewing your email and will connect shortly. Thanks!"", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@Uber_Support why do cancellation fees not follow surge price if we are in a surge the fees should reflect that, they should have to pay up."", ""uber_response"": ""@502428 We're happy to help! Send us a note via https://t.co/ZKt0NHVs3P so our team can get in touch."", ""similarity"": 0.23892299712941156}, {""customer_message"": ""@Uber_Support how can you add surge price after starting the trip?surge price charged after starting the trip.vehicle broke down and and charged for the waiting time..charged double fare than shown before"", ""uber_response"": ""@140221 Let's look into that! Send us a note at https://t.co/pT35thgjaj so our team can connect."", ""similarity"": 0.2210902594551782}]",1
@115873 @Uber_Support One of your driver named JERMAINE is attempting to scam with a fraudulent 'mess' charge. WHERE IS THE PROOF JERMAINE https://t.co/0eBWTvC51I,safety_fraud,safety_fraud,0.9849725264073637,1.0,ESCALATE,"Potential safety, fraud, or unauthorized-account issue requires human review.","[{""customer_message"": ""@115873 @Uber_Support One of your driver named JERMAINE is attempting to scam with a fraudulent 'mess' charge. WHERE IS THE PROOF JERMAINE https://t.co/0eBWTvC51I"", ""uber_response"": ""@143505 We'll be happy to take a closer look. Send us a note via https://t.co/a6RfeBkKmr so our team can connect."", ""similarity"": 1.0}, {""customer_message"": ""@115873 I had a payment issue with a driver named YOGESWARAN cab no. 4970 or 4790... Please reply ... https://t.co/hPOrw1aX7G"", ""uber_response"": ""@357207 We're happy to take a look! Kindly send us a note here; https://t.co/1xM0TILvAI and our team will get in touch."", ""similarity"": 0.2865868307064187}, {""customer_message"": ""@115873 @Uber_Support this was the driver https://t.co/RUVApC95HO"", ""uber_response"": ""@483276 Thanks for letting us know, Ali, we'd like to take a closer look. DM us with your Uber account email address, and we can follow up."", ""similarity"": 0.24060581933856556}]",1
@115873 @119983 launched #carpool in #Ahmedabad and shows same fare for #uberpool &amp; #ubergo #pathetic. Promised 40% reduced fares https://t.co/9yENlR9YV2,fare_payment,fare_payment,0.7960572775799412,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 @119983 launched #carpool in #Ahmedabad and shows same fare for #uberpool &amp; #ubergo #pathetic. Promised 40% reduced fares https://t.co/9yENlR9YV2"", ""uber_response"": ""@181503 We're here to help! Send us a DM with your email address and phone number so we can connect."", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support @115873 @119983 please update ."", ""uber_response"": ""@797209 Hi there! Our team works to respond to each individual inquiry in the order which they are received. We see your outreach and a member of our team will be following up to assist as soon as possible. We appreciate your patience."", ""similarity"": 0.20662319436337667}, {""customer_message"": ""@115873 @119983 @Uber_Support https://t.co/d2CgcmULyc"", ""uber_response"": ""@220008 Let's take a closer look! Send us a note via https://t.co/K05Rdn1EkC so our team can follow up."", ""similarity"": 0.20321662150807046}]",1
"One of your cars canceled on me and I was charged full rides (not the standard 5$) 4 times, You guys need to reimburse me! @Uber_Support",cancellation,cancellation,0.8901788732795813,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""One of your cars canceled on me and I was charged full rides (not the standard 5$) 4 times, You guys need to reimburse me! @Uber_Support"", ""uber_response"": ""@394725 We're happy to review this for you. Please send us a note here; https://t.co/oEOANqFpjc and our team will get in touch to help you further."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@115873 you need to reimburse me for Trip not accepted or taken, immediately."", ""uber_response"": ""@238340 Here to help. Send us a note at https://t.co/1xM0TILvAI so our team can connect."", ""similarity"": 0.2943207443920449}, {""customer_message"": ""@Uber_Support I'm being charged for 2 rides I didn't take"", ""uber_response"": ""@758102 Happy to take a closer look. Connect with us through https://t.co/dInR3racif and we'll be in touch."", ""similarity"": 0.22603327791804942}]",1
.@115877 You should let people know that you don't deliver to their area BEFORE they set up an account and enter payment information! Now I can't delete my account. #dataprotectionissue,account_access,fare_payment,0.4799738958409001,1.0000000000000002,ESCALATE,Intent classification confidence is below the auto-handle threshold.,"[{""customer_message"": "".@115877 You should let people know that you don't deliver to their area BEFORE they set up an account and enter payment information! Now I can't delete my account. #dataprotectionissue"", ""uber_response"": ""@688887 Here to help! Send us a note at https://t.co/jzZ4eEM0T3 so our team can connect."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@115877 have let me down☹️"", ""uber_response"": ""@196984 We're sorry to hear this! Please connect with our team here; https://t.co/uqkboJBiJd, so we can further assist."", ""similarity"": 0.28196928794928816}, {""customer_message"": ""@115877 when u gon deliver in my area 😡"", ""uber_response"": ""@618749 You can see our hours and delivery area at https://t.co/P4mEOOIdr4"", ""similarity"": 0.2803059198990731}]",0
bummer i can't make any of my credit cards work. any solution? I've tried solutions from forums t no avail. I'll take a cab instead @115873 https://t.co/Pewhx8LCA2,account_access,general_support,0.6182915959414804,1.0000000000000002,ESCALATE,Intent classification confidence is below the auto-handle threshold.,"[{""customer_message"": ""bummer i can't make any of my credit cards work. any solution? I've tried solutions from forums t no avail. I'll take a cab instead @115873 https://t.co/Pewhx8LCA2"", ""uber_response"": ""@419830 We can take a look! Send us a note via https://t.co/yqIhbGRNqi so our team can get in touch."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@115873 why none of my Spanish credit cards work on uber USA? I need to fix it!!"", ""uber_response"": ""@694564 We're here to help! Send us a note via https://t.co/yqIhbGRNqi so our team can connect."", ""similarity"": 0.282724639203687}, {""customer_message"": ""@Uber_Support I’ve ALREADY TRIED THAT."", ""uber_response"": ""@252478 We're here to help! Send us a DM with your email address so we can follow up."", ""similarity"": 0.23385937979779758}]",0
My uber last night charged me $17 when it said it was gonna be $4 I'm pissed. I lowkey think it's bc I curved the uber driver @115873 FIX THIS,fare_payment,fare_payment,0.8134006843091341,1.0000000000000004,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""My uber last night charged me $17 when it said it was gonna be $4 I'm pissed. I lowkey think it's bc I curved the uber driver @115873 FIX THIS"", ""uber_response"": ""@342242 Here to help! Follow up here; https://t.co/1xM0TILvAI, and our team will connect right away."", ""similarity"": 1.0000000000000004}, {""customer_message"": "". @115873 fix this!"", ""uber_response"": ""@795198 Happy to help! Can you please send us a DM with your email address and additional details?"", ""similarity"": 0.310612501381528}, {""customer_message"": ""@Uber_Support so I called an uber ONCE last night and was charged twice for it.."", ""uber_response"": ""@483236 We'll get this sorted out! Please send us a note https://t.co/DceIRNquWl so our team can connect right away."", ""similarity"": 0.30118113791941015}]",1
@Uber_Support Charged multiple times in Mexico City for rides I didn't take. Can't get any online help!!,fare_payment,fare_payment,0.8682801328536045,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support Charged multiple times in Mexico City for rides I didn't take. Can't get any online help!!"", ""uber_response"": ""@241346 We're sorry to hear this was your experience! Send us a note here, https://t.co/dInR3racif, and our team will be in touch."", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support I'm being charged for 2 rides I didn't take"", ""uber_response"": ""@758102 Happy to take a closer look. Connect with us through https://t.co/dInR3racif and we'll be in touch."", ""similarity"": 0.36743331395659945}, {""customer_message"": ""@115873 My account was charged multiple times for one ride. 🤔😤😒"", ""uber_response"": ""@116263 Here to help! Send us a note at https://t.co/DceIRNI6kV so our team can connect."", ""similarity"": 0.34321976390747544}]",1
@223149 5 drivers cancelled pick up. $30 in fees. No right to charge me. Refunded in uber credits. What a disgrace. Left stranded.,cancellation,cancellation,0.8072857083893934,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@223149 5 drivers cancelled pick up. $30 in fees. No right to charge me. Refunded in uber credits. What a disgrace. Left stranded."", ""uber_response"": ""@442258 Here to help! Send us a note via https://t.co/e8HVorX5rh so our team can connect."", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support I️ was charged twice for a trip. How can I️ get the double charge refunded?"", ""uber_response"": ""@276179 Sorry for the trouble! Send us a note here, https://t.co/Won48KGA87 and our team will be in touch."", ""similarity"": 0.20678205873397648}, {""customer_message"": ""@Uber_Support We disputed the charge and we were refunded. Thank you!"", ""uber_response"": ""@312757 No problem, Joe! We are glad we could help. Have a wonderful week."", ""similarity"": 0.2015428216845615}]",1
@Uber_Support I had to cancel the trip at my cost as the driver never showed up ever after waiting for 39 Min,cancellation,cancellation,0.9840579900385159,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support I had to cancel the trip at my cost as the driver never showed up ever after waiting for 39 Min"", ""uber_response"": ""@463315 Please be sure to follow up with the link provided so we can make this right for you."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@Uber_Support Why should I cancel my trip when your bugger has not even bothered to show up"", ""uber_response"": ""@280592 We're here to help! Send us a DM with your email address so we can connect."", ""similarity"": 0.31221014767424027}, {""customer_message"": ""@Uber_Support I want a refund as a driver cancelled my trip and it cost me £4, can you help?"", ""uber_response"": ""@391103 We're here to help! Please send us a note via https://t.co/w7r2O6vn3s so we can assist."", ""similarity"": 0.2627458339227978}]",1
"@Uber_Support Hello that doesn't answer my question, why 2 prices when booked at the same time + journey same distance and time? It was over double the price.",fare_payment,fare_payment,0.8609886426319175,1.0000000000000004,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support Hello that doesn't answer my question, why 2 prices when booked at the same time + journey same distance and time? It was over double the price."", ""uber_response"": ""@265816 Here to help! Send us a note here https://t.co/OhfgxSAY58 so we can assist."", ""similarity"": 1.0000000000000004}, {""customer_message"": ""@Uber_Support that doesn't answer my question."", ""uber_response"": ""@123359 Sorry for the trouble! Please send us a note at https://t.co/u3MyknJaaN so we can connect right away."", ""similarity"": 0.4087600372728904}, {""customer_message"": ""@Uber_Support That doesn't answer my question"", ""uber_response"": ""@233776 Happy to clarify. Your Uber credit is used separately from your UberEATS credit. Please follow up if we can help with anything else."", ""similarity"": 0.4087600372728904}]",1
@Uber_Support I reset my password and didn't see any charges.. should I do anything else?,account_access,account_access,0.9894994692553197,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support I reset my password and didn't see any charges.. should I do anything else?"", ""uber_response"": ""@205414 We apologize for the trouble! Please DM us your email address and we'll follow up."", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support can't reset password, email address you have is incorrect. Any way to resolve??"", ""uber_response"": ""@337755 We've sent you a DM."", ""similarity"": 0.3824333853818336}, {""customer_message"": ""@Uber_Support Reset with mobile?"", ""uber_response"": ""@369234 Please send us additional details regarding your concern so we can follow up."", ""similarity"": 0.3582509904786064}]",1
"@115877 ubereats.. Whats going on!!! cant order from place i always order from because now its too far!!! then when it finally goes thru cant pay ""Error verifying payment profile"" then ""Could not find created order"" errors!!! wtf!!",technical_issue,delivery_issue,0.9986783711737309,0.9999999999999999,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115877 ubereats.. Whats going on!!! cant order from place i always order from because now its too far!!! then when it finally goes thru cant pay \""Error verifying payment profile\"" then \""Could not find created order\"" errors!!! wtf!!"", ""uber_response"": ""@739054 We apologize for the trouble! Send us a note here, https://t.co/3eYc7uUEUm, and our team will be in touch."", ""similarity"": 0.9999999999999999}, {""customer_message"": ""@Uber_Support what does “error verifying payment profile” mean? I can’t place my order?!?"", ""uber_response"": ""@446449 We're here to help! We just sent you a DM."", ""similarity"": 0.44364623187502517}, {""customer_message"": ""@Uber_Support Hi. i keep getting this error while traying to place an order \""error verifying payment profile\"""", ""uber_response"": ""@126804 Sorry to hear about this. DM us the email address connected with your account profile so we can connect with you!"", ""similarity"": 0.3976213463088016}]",0
"@14667 I just had a $53 gift card on my account, i took an $18 ride and now its gone. I need my money back or i will dispute the charge",fare_payment,fare_payment,0.9996603390631531,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@14667 I just had a $53 gift card on my account, i took an $18 ride and now its gone. I need my money back or i will dispute the charge"", ""uber_response"": ""@537944 Hi, Em. Please reach out to us using the link at the bottom of this page: https://t.co/hwAiYDki1e and a member of our team will follow up!"", ""similarity"": 1.0000000000000002}, {""customer_message"": ""How do I dispute a charge @115873"", ""uber_response"": ""@701081 Here to help! Send us a note here https://t.co/Wavn5xnaeo so we can further assist."", ""similarity"": 0.27531728940068656}, {""customer_message"": ""Also, How do I dispute a charge with @115873?"", ""uber_response"": ""@180801 Here to help! Send us a note here https://t.co/1xM0TILvAI so we can further assist."", ""similarity"": 0.27531728940068656}]",1
@Uber_Support. I have been waiting for this ride for more than an hour. I can't cancel this coz I will be charged R25. What do I do now. I'm running out of data here https://t.co/UxLr5wM2ek,cancellation,cancellation,0.8729341561440802,1.0000000000000004,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support. I have been waiting for this ride for more than an hour. I can't cancel this coz I will be charged R25. What do I do now. I'm running out of data here https://t.co/UxLr5wM2ek"", ""uber_response"": ""@794148 Here to help! Can you please contact us via https://t.co/e8HVorX5rh so our team can connect."", ""similarity"": 1.0000000000000004}, {""customer_message"": ""Why would @115873 need to install 155 MB of data on my phone? I mean that's a LOT of data. https://t.co/HLG218H3Nk"", ""uber_response"": ""@400871 Happy to help! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch."", ""similarity"": 0.26366774149002564}, {""customer_message"": ""@Uber_Support Still waiting"", ""uber_response"": ""@122960 Hello! Thanks for your patience. Please check your DM for our reply."", ""similarity"": 0.25531125788900005}]",1
@115873 it is unfair to charge me 5 ringgit in the next trip.the uber driver i called told me he didn’t manage to take me to the place I wan.,cancellation,fare_payment,0.6212726073408336,1.0000000000000002,ESCALATE,Intent classification confidence is below the auto-handle threshold.,"[{""customer_message"": ""@115873 it is unfair to charge me 5 ringgit in the next trip.the uber driver i called told me he didn’t manage to take me to the place I wan."", ""uber_response"": ""@459113 Here to help. Send us a note at https://t.co/1xM0TILvAI so our team can connect."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""We didn’t manage to get any @148768 from @115877! Back to work - doughnutless 💔🍩 https://t.co/s6iBiWvyl8"", ""uber_response"": ""@287394 We've been overwhelmed by demand! Supply is limited, but please keep trying."", ""similarity"": 0.26130573088378806}, {""customer_message"": ""@148768 @115877 When you manage to place your order for free #krispykremes and they reject you! 😭😂 #fakepromotion?! #happytuesdaylondon https://t.co/IA25xBaJSj"", ""uber_response"": ""@695888 We've been overwhelmed by demand! Supply is limited, but please keep trying."", ""similarity"": 0.24539112997611623}]",0
I have a question concerning a trip we took last night. We were charged 33 dollars and still had to walk 1.5 miles and cross several streets illegally. @Uber_Support,fare_payment,fare_payment,0.8041945806174596,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""I have a question concerning a trip we took last night. We were charged 33 dollars and still had to walk 1.5 miles and cross several streets illegally. @Uber_Support"", ""uber_response"": ""@408746 We're sorry to hear this was your experience. Please send us a note via https://t.co/WFtPA6RjWt so we can assist."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@115873 is there a number I can contact concerning a trip?"", ""uber_response"": ""@305619 We're always here to help! Simply click on the 'Help' button in the app to contact us."", ""similarity"": 0.30745395052663327}, {""customer_message"": ""@Uber_Support why am I being charged for a trip I never took?"", ""uber_response"": ""@699474 Hi there, we're here to help! Send us a note at https://t.co/wW2bTlNcsR so our team can connect right away."", ""similarity"": 0.24009681151053042}]",1
@115873 my aunt’s card is being charged for rides we never took. Help!,fare_payment,fare_payment,0.9993330688712144,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 my aunt’s card is being charged for rides we never took. Help!"", ""uber_response"": ""@566758 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/QDn91Hiowq"", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support what’s going on getting charged for rides I️ never took 🤔🤔🤦🏽‍♂️"", ""uber_response"": ""@740345 We apologize for the trouble! Can you please contact us via https://t.co/1xM0TILvAI so our team can connect?"", ""similarity"": 0.42525241145380577}, {""customer_message"": ""@Uber_Support I just got charged for a ride I never took. Help?"", ""uber_response"": ""@138379 Here to help. Send us a note at https://t.co/1xM0TILvAI so our team can connect."", ""similarity"": 0.33728794125922346}]",1
@115873 my trip &lt;8km was charged like &gt;30km trip,fare_payment,fare_payment,0.9853453971557831,0.9999999999999999,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 my trip &lt;8km was charged like &gt;30km trip"", ""uber_response"": ""@123529 Here to help! Send us a note via https://t.co/ue84RGNpRP so our team can get in touch."", ""similarity"": 0.9999999999999999}, {""customer_message"": ""@115873 is this a trip or an interrogation?"", ""uber_response"": ""@419832 Happy to further assist you. Can you please send us your email address, and additional details regarding with your concern."", ""similarity"": 0.362855925242391}, {""customer_message"": ""@Uber_Support @115873 How can you charge me for a ride in which my cab driver asked me to get down in middle of the trip. &lt;1/2&gt;"", ""uber_response"": ""@632256 We're sorry to hear this, Krunal. Please send us a note to https://t.co/balq3Eyso6 so we can follow up."", ""similarity"": 0.31336526762676786}]",1
@Uber_Support is a huge mess! My rides kept getting cancelled at the last minute because they said my credit cards were invalid. Idiots!!,account_access,cancellation,0.8750024547070184,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support is a huge mess! My rides kept getting cancelled at the last minute because they said my credit cards were invalid. Idiots!!"", ""uber_response"": ""@391868 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance."", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support My credit cards are being declined."", ""uber_response"": ""@294538 Sorry to hear about the trouble! Please DM us your Uber account email address so we can look into this for you. https://t.co/sd7yH5jmbJ"", ""similarity"": 0.2125602014644346}, {""customer_message"": ""@2780 p.s. Driver that cancelled at last minute named \""Mido\"""", ""uber_response"": ""@307733 So sorry to hear that! Please send us a message here; https://t.co/QsI1vsvcif and we'd be happy to take a look."", ""similarity"": 0.2053429573883254}]",0
@115873 so how can I contact support? I had my friend use my code for a free ride and instead she got charged and I never got the credit.,fare_payment,fare_payment,0.9247660697995844,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 so how can I contact support? I had my friend use my code for a free ride and instead she got charged and I never got the credit."", ""uber_response"": ""@822197 HI Frances, please provide details at; https://t.co/lqVgKo4ZO3 and a member of our team will be in touch."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@6980 What is code for free ride for new customer?"", ""uber_response"": ""@769312 Hello there! You can head over this link: https://t.co/FQNTfKa7k0 for more details."", ""similarity"": 0.2583330156882152}, {""customer_message"": ""@115873 @Uber_Support What's your first ride promo code for free ride? Please note, I do not have a referral code with me ?"", ""uber_response"": ""@452079 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch."", ""similarity"": 0.2538742087939532}]",1
"So the driver refused to goto our destination but I still had to pay a 100 pesos cancellation fee, even if he's the one who cancelled? @115873 fucking do something about this bullshit",cancellation,cancellation,0.9995181654315922,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""So the driver refused to goto our destination but I still had to pay a 100 pesos cancellation fee, even if he's the one who cancelled? @115873 fucking do something about this bullshit"", ""uber_response"": ""@219102 Here to help! Send us a note here; https://t.co/iOszeeHZhQ and our team will be able to assist!"", ""similarity"": 1.0}, {""customer_message"": ""Why am I asked to pay 100 pesos for an Uber ride that never arrived? sigh"", ""uber_response"": ""@476724 That's not ok! Can you please reach out via https://t.co/e8HVorX5rh so our team can take a look?"", ""similarity"": 0.38904326152448704}, {""customer_message"": ""@Uber_Support My driver refused to drive me to my destination, but I was charged a cancellation fee. How can I refund it?"", ""uber_response"": ""@139527 We're sorry to hear this was your experience. Please send us a note at https://t.co/QsI1vsvcif and our team will be in touch."", ""similarity"": 0.23178119778239248}]",1
Good evening @Uber_Support @115873 I was billed twice for one trip. Please explain.,fare_payment,general_support,0.7798538688124067,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""Good evening @Uber_Support @115873 I was billed twice for one trip. Please explain."", ""uber_response"": ""@791671 We can definitely take a closer look! Contact us here; https://t.co/DceIRNI6kV, so we can help."", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support excuse me but why was I charged twice for the same trip? Can you explain this to me???? https://t.co/TNah3HpJ0y"", ""uber_response"": ""@188799 Here to help! Send us a note at https://t.co/DceIRNI6kV so our team can connect."", ""similarity"": 0.4242021278649468}, {""customer_message"": ""@Uber_Support i was billed twice for same trip. please help me process the refund @115873"", ""uber_response"": ""@444184 Send us a note here; https://t.co/1xM0TILvAI, and our team will be able to help!"", ""similarity"": 0.3794568028545285}]",0
@115873 I was charged for a ride I don’t even know about. What do I do?,fare_payment,fare_payment,0.9859856413689883,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 I was charged for a ride I don’t even know about. What do I do?"", ""uber_response"": ""@457615 We can take a look on these. Kindly send a note here: https://t.co/dInR3racif so we can connect."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@115873 I was charged for a ride I didn't take !"", ""uber_response"": ""@804679 Here to help! Please send us a note via https://t.co/dInR3racif so our team can connect."", ""similarity"": 0.5020154680800643}, {""customer_message"": ""@115873 I was charged for a ride I cancelled"", ""uber_response"": ""@821421 Here to help! Send us a note via https://t.co/h840Iouehc so we can assist."", ""similarity"": 0.4884216312585974}]",1
@Uber_Support Why was I charged an extra $27 to my fare after I was dropped off? What kind of business practice is that? I'll take my business else where if I don't get that charged back.,fare_payment,fare_payment,0.9988251419125421,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support Why was I charged an extra $27 to my fare after I was dropped off? What kind of business practice is that? I'll take my business else where if I don't get that charged back."", ""uber_response"": ""@258783 Here to help! Send us a note here, https://t.co/Xp8oSaP01X and our team will follow up."", ""similarity"": 1.0}, {""customer_message"": ""If I relied on my @115877 driving for my living, I would be devistated by this. A full hour and a half and no money made. This is the shadiest business practice I’ve been involved in."", ""uber_response"": ""@254410 Our team is reviewing your email and will be in touch. We appreciate your patience."", ""similarity"": 0.25374632078240655}, {""customer_message"": ""@115873 if I take my transponder with me while I’m with an Uber driver, do I get charged extra?"", ""uber_response"": ""@350080 Here to help! Follow up here; https://t.co/SjsQQ8ofRq, and our team will connect right away."", ""similarity"": 0.2427474976678234}]",1
Hey @115873 @Uber_Support know what sucks? When driver speeds off while you’re flagging them down in the rain &amp; you have to re-book at 2x cost,driver_issue,driver_issue,0.7101844779555938,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""Hey @115873 @Uber_Support know what sucks? When driver speeds off while you’re flagging them down in the rain &amp; you have to re-book at 2x cost"", ""uber_response"": ""@160650 So sorry about that! Find out about our cancellation policy here; https://t.co/JyzdtQmyxT."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""Love when my @115873 driver speeds off as I walk to him in the pouring rain ❤️❤️"", ""uber_response"": ""@514077 We're here to help! Send us a note via https://t.co/e8HVorX5rh so our team can assist."", ""similarity"": 0.34755710013246105}, {""customer_message"": ""Walk up to @115873 ride grab door handle. Driver speeds off, cancels ride. Ummm okay? 🤷‍♀️"", ""uber_response"": ""@422410 Sorry to hear about that! Can you please contact us via https://t.co/e8HVorX5rh so our team can connect?"", ""similarity"": 0.21747128809310168}]",1
