customer_tweet_id,customer_message,uber_response,created_at,suggested_intent,intent
1579225,"@Uber_Support Just read it - our driver made no attempt to contact us, I opened the door waiting for him 1 min before arrival then he cancelled",@486310 Happy to take a look! Send us a note via https://t.co/hVMgTsth35 so our team can connect.,Sat Nov 04 19:06:05 +0000 2017,driver_issue,
2058383,@Uber_Support I accidentally tipped my driver $30! I can't gen an answer from support through the app. Can you please help??,"@608773 Thank you for reaching out to us, Kerri. We'd be happy to help. Please send us a DM with your account email and the trip details.",Sat Oct 07 03:02:59 +0000 2017,driver_issue,
602814,"@115873 I ordered an Uber on Friday night from Birmingham, we were stood outside our hotel waiting and the driver turned up but then turned around, then I got charged £5.00 for cancelling it but we didn’t cancel and we were there! Not happy.","@263148 Here to help! Send us a note here, https://t.co/h840Iouehc and our team will follow up.",Sun Dec 03 22:04:53 +0000 2017,driver_issue,
2578804,My @115873 driver has BO. Serious problem!,@731093 Here to help! Send us a note here https://t.co/fS660s7JFo so we can assist.,Thu Nov 16 21:55:38 +0000 2017,driver_issue,
2269715,"@Uber_Support If I’d been able to contact the driver last night, my friend might now have his phone back. Any other passenger since could have taken it in the meantime. Can’t understand why I, another paying passenger on the same trip, can’t be given the option to say an item was left behind?","@660447 Hi, James. Please have the account owner use this link https://t.co/Sy2fWIhhC2, login and they will be able to contact the driver partner.",Sat Nov 11 11:32:57 +0000 2017,driver_issue,
2570464,"@Uber_Support Ok, none of these options worked since this is going to be my first time using Uber. Unless there are no Uber drivers at 6 am in Calgary.",@728987 We're here to help! We just sent you a DM.,Mon Oct 30 18:18:33 +0000 2017,driver_issue,
107773,@115873 Called a car to pick us up from the airport and had to cancel bc he was driving the opposite direction! Refund $5 cancel fee pls https://t.co/yE0SDTuBk9,@139948 Here to help. Send us a note at https://t.co/QsI1vsvcif so our team can connect.,Thu Nov 23 19:30:31 +0000 2017,driver_issue,
2706940,"@115873 is a joke. Ordered car, took 20min to reach us, after initial 8 min arrival estimate, driver passes us 3 times, stops at WRONG pickup, we followed car so were across the street - then they charge waiting time. App deleted.","@760208 Here to help! Send us a note here, https://t.co/RsiLwh89nW and our team will follow up.",Sun Nov 19 23:32:21 +0000 2017,driver_issue,
1450176,@Uber_Support Driver cancelled trip without even informing. Was charged the cancellation fee..unhappy with this service,@456514 We're sorry to hear this was your experience. Kindly contact us via https://t.co/h840Iouehc and we'll be in touch.,Thu Nov 02 16:50:17 +0000 2017,driver_issue,
536945,if your cab is 10 mins or more away can you stop your drivers from accepting my request wtf @115873,@244449 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,Sat Dec 02 13:38:08 +0000 2017,driver_issue,
1289034,I don’t understand why @115873 @118524 @7954 won’t let me cancel my ride when it’s 8 minutes away &amp; switched drivers 2 times !!!!!!,@203900 That's definitely not okay! Please send us a note at https://t.co/u3MyknJaaN so our team can connect right away.,Thu Oct 26 19:40:15 +0000 2017,driver_issue,
505992,@Uber_Support I know how they work- but this uber never moved! I waited 20 mins for 5 min trip and the car didn't move. Could have walked to where it was in that time.,@236072 We're here to help! Send us a DM with your email address so we can follow up.,Fri Dec 01 21:50:15 +0000 2017,driver_issue,
2942634,@115873 Please instruct all drivers that they shall not engage in personal conversation with riders. They must not ask any personal questions. I find many South Asian drivers try to become too familiar with riders.,@800530 Here to help! Send us a note via https://t.co/z8NNR56eyf so our team can connect.,Wed Nov 29 14:23:41 +0000 2017,driver_issue,
1716735,@115873 fail again. Car smells. App has car pick up 7 blocks away. Come on folks.,@338623 Sorry to hear that! Please DM us so we can take a closer look at this trip.,Tue Nov 07 00:07:29 +0000 2017,driver_issue,
2910847,@Uber_Support Hello~ what do I do if I had a really bad experience with a driver?,@805832 Here to help. Send us a note at https://t.co/fS660rQ8NQ so our team can connect.,Tue Nov 28 21:29:46 +0000 2017,driver_issue,
1131436,@115873 stop giving drivers shitty gps routes.,"@386637 Here to help! Send us a note here, https://t.co/u3MyknJaaN, and our team will follow up.",Tue Oct 24 10:46:53 +0000 2017,driver_issue,
70034,@McDonalds @115877 I can’t get my Uber driver to get me to the theater without my giving her directions. You want me to order food? Was credited for the issue by Uber.,@222899 Here to help! Please send us a note at https://t.co/nFTc4ODH3P and we'll be happy to look into this for you.,Thu Nov 30 23:05:55 +0000 2017,driver_issue,
1378758,@115873 response after I was assaulted and stalked by a male driver last night. A free $10 ride. Maybe a call. Despicable! @Uber_Support https://t.co/bhIMr9hf0l,@440976 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Sat Oct 28 03:12:32 +0000 2017,driver_issue,
2705083,@115873 how come if i wanna can cancel my ride I’m charged a fee for the drivers time but when a driver cancels my ride i get compensated nothing for my time?,@759738 Here to help! Follow up here; https://t.co/h840Iouehc and our team will connect right away.,Sun Nov 19 22:39:36 +0000 2017,driver_issue,
2423007,"@115873 @Uber_Support your cab driver cancelled again 2 times, third driver denied to come and not even cancelling the booking or driving towards my location.. Another show of pathetic service.. Booked @1143.. Ola - 2 Uber - 0 https://t.co/qFuoWhyNyS","@513313 We're sorry to hear this was your experience. Send us a note here, https://t.co/593jusCquh, and our team will be in touch.",Tue Nov 14 17:38:57 +0000 2017,driver_issue,
1423563,"@Uber_Support Booked on 22/9, driver didn't stop trip at destination. Rated 1, still no action from Uber on refund. No place to report these","@450800 Hey, Manish. Send us a message via https://t.co/Lfmkvg4RDT and a member of our team will follow up as soon as possible.",Wed Sep 06 11:38:00 +0000 2017,driver_issue,
1932721,@Uber_Support @115873 your driver after starting the trip is asking me cancel and is refusing to move forward. wtf. https://t.co/fA4NDf4DW1,"@575131 We see that you've reached out directly to our support team via in-app, and we will continue communications there moving forward.",Sat Oct 28 18:58:47 +0000 2017,driver_issue,
1379188,"@150 3 drivers cancelled on me, as a customer and driver, they should get penilized more when drivers cancel just because",@441089 Here to help! Send us a note here: https://t.co/e8HVorX5rh and our team will be in touch.,Sat Oct 28 03:19:20 +0000 2017,driver_issue,
991809,My @115873 driver is catching up on his YouTube whilst he drives. So glad makeup tutorials mean more than my life 😒😒😒😒😒😒😒😒😒 https://t.co/RfXcmLIIhv,@354938 We're sorry to hear this was your experience. Contact us via https://t.co/IeSxT5cVHC and we'll be in touch.,Sun Oct 22 13:27:41 +0000 2017,driver_issue,
775282,@Uber_Support I can't log into your help website because I have 2 step verification and I've lost my phone in a drivers car,@305239 We've received your DM and a member of our team has reached out. Please review your messages for our response.,Sat Oct 07 18:32:46 +0000 2017,driver_issue,
2951464,@Uber_Support Shame you don't have customer care number in India for emergency,"@815001 At this moment, we don't offer phone support. We're sorry for any inconvenience. Visit this link https://t.co/balq3Eyso6 so our team can assist.",Wed Nov 29 17:29:51 +0000 2017,driver_issue,
2769827,Dear @115873 your Call Driver option does not work for the international rider in Singapore. Please fix,@774367 Here to help. Send us a note at https://t.co/u3MyknJaaN team can connect.,Tue Nov 21 12:43:18 +0000 2017,driver_issue,
900989,@115873 don't fvckn accept rides from this driver he's extremely aggressive guys https://t.co/4vlLxeeB4a,@333877 We take this very seriously. Please send us a direct message with your email address so we can connect ASAP.,Sat Oct 21 04:45:39 +0000 2017,driver_issue,
2513489,I m disgusted by Uber driver’s behavior. cancelled my ride the moment I said have to go to Jamia university!!! @115873 @Uber_Support,@716261 Here to help! Send us a note at https://https://t.co/e8HVorX5rh our team can connect right away.,Mon Oct 30 07:10:44 +0000 2017,driver_issue,
1793251,"@115873 thanks a lot for notifying me that you charged me 5,5€ for a drive cancelled by the driver. Without calling me at any time.",@538887 Sorry to hear about what happened. Please send us a note at https://t.co/QsI1vsvcif and we'll be happy to look into this for you.,Thu Oct 12 03:09:24 +0000 2017,driver_issue,
2255992,@Uber_Support Why do you allow Uber drivers to pump gas during our rides? Drivers should pump gas on their own time - not mine. Omw to LAX and would’ve been late had my flight not been delayed. #notthefirsttime,@483398 Here to help! Send us a note at https://t.co/fS660rQ8NQ so our team can connect right away.,Fri Nov 10 23:30:36 +0000 2017,driver_issue,
1767626,@Uber_Support It didnt take place.. So it doesn't stay on my history. He called first to ask me where I was at and what was the address I was going to. I told him he would know once I was in the car and he told me he would not get me then,"@399417 Thanks for those details, Catherine. We're looking into this now and will be following up shortly via DM.",Tue Nov 07 22:56:15 +0000 2017,driver_issue,
1490469,Hey @36158 I’m currently in a ride and my driver is all over the road and driving at inconsistent speeds. Any way you can find out how long he’s been on the clock? He won’t say.,@466148 Happy to help! Send us a note here - https://t.co/IeSxT5cVHC and our team will follow up.,Sun Nov 26 01:57:14 +0000 2017,driver_issue,
19758,@115873 @Uber_Support give me 1 rsn why shud i pay for a cancelling fee when driver is at same point for 15mins and waiting for me to cancel https://t.co/Nt9vu2Pxyy,"@120335 Here to help! Send us a note here, https://t.co/h840Iouehc, and our team will follow up.",Wed Nov 01 06:21:52 +0000 2017,driver_issue,
2908556,Ridiculous that @115873 @Uber_Support can say that their driver doesn’t have your wallet and then they say he does but they won’t help you in contacting the driver to return the property. Wtf...?,@805302 We're here to help! Send us a DM with your email address and more details so we can follow up.,Tue Nov 28 20:35:15 +0000 2017,driver_issue,
339503,@115873 No shade but I want to tell u about 2 San Fran drivers who called me to ask my destination &amp; then canceled the ride. Is that allowed?,"@197070 Happy to help! Send us a note here, https://t.co/e8HVorX5rh and our team will follow up.",Sat Oct 07 23:28:30 +0000 2017,driver_issue,
386234,@115873 I was charged a $5 cancellation fee. Uber set my pickup location a street away and my driver never tried to contact me. Please refund.,@207440 Sorry about that! Please send us a note at https://t.co/h840Iouehc and we'll be happy to look into this for you.,Mon Oct 09 12:54:21 +0000 2017,driver_issue,
2402545,"After waiting for over 10 minutes my @115873 driver refused duty. I was unwell standing outside the hospital, unexpected!",@691202 We're sorry to hear this was your experience. Contact us via https://t.co/iOszeeHZhQ and we'll be in touch.,Tue Nov 14 13:40:46 +0000 2017,driver_issue,
1009336,@115873 EXPLAIN THIS! My driver cancelled on me and then I get charged $8 PLUS I get charged the original amount?? 😡😡😡 https://t.co/TujXVY0OAF,@358832 We're so sorry for the trouble! Please send us a note here; https://t.co/1xM0TILvAI so our team can connect.,Sun Oct 22 20:32:24 +0000 2017,driver_issue,
1680982,"@Uber_Support why do my charges show up on my credit card statements as Uber Trip, Uber US, and Uber technologies? What is the difference?",@511113 We're here to help! Please send us a note here; https://t.co/QDn91HzZV0 so our team can connect.,Mon Nov 06 16:09:32 +0000 2017,driver_issue,
2019389,An @115873 driver told my wife to get the f—k out of his car after she apologized for not seeing him because he was parked across the street,"@119287 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/fS660rQ8NQ.",Sat Nov 04 23:11:33 +0000 2017,driver_issue,
2584416,"@732359 @115873 @116276 Please consider the livelihood of your drivers. Cheaper may be nice for passengers, but it is not good for drivers. There is a very ""high cost of doing business when you drive your own car. In some cities, pay is slave wages as far as I am concerned. Please tip your drivers.","@306482 Thanks for reaching out, we appreciate the feedback. We're constantly evaluating and looking for ways to improve the experience for all our users. Stay tuned!",Fri Nov 17 00:07:12 +0000 2017,driver_issue,
2950066,@Uber_Support @AskLyft can a user have an account without providing the drivers with their personal phone numbers?,"@814704 Hi, Julia Ann! Here to help. Kindly send us your email address via direct message (DM) so our team can assist.",Wed Nov 29 17:12:18 +0000 2017,driver_issue,
1425823,@Uber_Support I just noticed two rides went on my corporate card instead of personal. I submitted the form to have this corrected but how can I manage which card is the default card within the app (no not during a trip - I know that)? I'm using an Android device.,@451247 Happy to help! Find out more here https://t.co/Uu45NVDdY5 and our team will follow up.,Sun Nov 26 00:56:47 +0000 2017,driver_issue,
539145,Picked up from the airport. @115873 driver didn't even get out of the car. Popped the trunk. I've never had that happen before. Ha.,@134922 Here to help! Please send us a note here; https://t.co/fS660rQ8NQ so our team can connect right away.,Sat Dec 02 14:38:01 +0000 2017,driver_issue,
2221208,Recommendation for @115873 ..every car should have a clear sticker and make it easy to report rogue drivers. Illegal turns in rush hour not cool. Almost crashed in to me today. Not the first time.,@648749 We're here to help! Send us a note via https://t.co/IeSxT5cVHC so our team can assist.,Fri Nov 10 13:38:24 +0000 2017,driver_issue,
1199096,@115873 You can’t mask the smell with car freshener!! Throw the whole car away,"@181415 Here to help! Send us a note here, https://t.co/aBEgvdNWQN, and our team will follow up.",Wed Oct 25 04:19:33 +0000 2017,driver_issue,
1414937,"Dear @119983 @115873 If not interested, why not admit. Never available, booking drivers dont reach! @1143 then loot u to the core",@448825 Here to help! Follow up here; https://t.co/e8HVorX5rh and our team will connect right away.,Sat Oct 28 19:28:21 +0000 2017,driver_issue,
1307715,Hey @115873 @Uber_Support your drivers waiting for SFO customers are parking in San Bruno residential areas instead of the lot provided. They block my mom's driveway and leave garbage on the street. Who can she call to report drivers?,"@425587 We appreciate the feedback, Ashley. We'll pass this along to the appropriate team for further review.",Fri Oct 27 02:23:05 +0000 2017,driver_issue,
2232336,@Uber_Support I’ve done that for my last three rides and it still charges my card rather than use points,@164757 Happy to help! Send us a DM with your email address and our team will follow up.,Sun Oct 29 15:24:32 +0000 2017,driver_issue,
1088935,@115873 yooooo the driver app trippin. I couldn’t end my last trip and I wasn’t paid for it! Help!,"@376880 Happy to help! For more information on basic troubleshooting, please visit us here; https://t.co/zZ6Y806fuk",Mon Oct 23 18:59:05 +0000 2017,driver_issue,
798976,@115873 let a driver say you wait 40 minsepexcting a cancel. Luckily we had another uber drive us home but scott and I just want safe way.,"@310462 Here to help, Jam! Send us a note here, https://t.co/e8HVorX5rh and our team will follow up.",Sun Oct 08 07:09:09 +0000 2017,driver_issue,
1707076,@Uber_Support my driver app is saying certain documents are expired but they are all current.,"@517338 Hi, Will! Go ahead and check your DM for further details.",Mon Nov 06 22:26:09 +0000 2017,driver_issue,
1843757,"@Uber_Support Uber driver started the journey without collecting me twice, then I got a cancellation fee of 8-10 each time and when I go to dispute it, the system says I didn't get charged when the money has left my account. Any way I can contact someone to work this out?",@552427 Hi Laurie! Please send us a note via https://t.co/h840Iouehc so our team can connect.,Sun Nov 26 07:30:12 +0000 2017,driver_issue,
1603575,Omg this @115873 driver is terrible. I want a free ride. Gonna throw up from his crazy turns.,"@492117 Sorry for the trouble! Send us a note here, https://t.co/z8NNR56eyf, and our team will be in touch.",Sun Nov 05 07:45:45 +0000 2017,driver_issue,
1606400,@115873 The driver himself. (Tufal). Was amazing but you’ve over charged me for this ride and I will withdraw my company account now,@493477 Here to help! Send us a note here; https://t.co/oEOANqFpjc and our team will be able to assist!,Sun Nov 05 02:17:09 +0000 2017,driver_issue,
1296370,"@115877 I just ordered on UberEats and the app says it's delivered when it hasn't, and the driver hasn't contacted me. Please help.",@423012 We're sorry to hear this. Can you please send us a DM with your email adress so we can look into this?,Thu Oct 26 21:38:56 +0000 2017,driver_issue,
2361988,My @115873 driver is driving like he's in a go kart. He's basically the go cart driver who takes turns at full speed and isn't scared to crash.,@682025 That doesn't sound right! Send us a note via https://t.co/yfZfahBCoB so our team can connect.,Mon Nov 13 21:04:55 +0000 2017,driver_issue,
973671,Being charged £5 for an @115873 driver cancelling last minute on me after I waited 10 mins. Absolute joke. I should charge u! @132908 https://t.co/z6kTjca4YI,@350906 We're here to help! Send us a note here; https://t.co/h840Iouehc so our team can connect.,Sun Oct 22 09:26:41 +0000 2017,driver_issue,
536111,"@115873 what’s your complaint process. 40mins to get an uber. Request keeps jumping to different drivers &amp; now that I don’t want it no more, you are charging me £5? Mad!!","@244207 Hi there! We're here to help. Send us a note here, https://t.co/e8HVorX5rh and so our team will assist.",Sat Dec 02 13:11:48 +0000 2017,driver_issue,
656418,@Uber_Support I would like to delete the my card details b4 I delete my account but ur system says no... Why.,@275692 1 form of payment is required to be on your account at all times. There's no need to delete your payment methods because all information will be removed once the account is deleted. Follow these steps to delete your account: https://t.co/T9QCqACqox.,Wed Nov 22 22:37:44 +0000 2017,driver_issue,
19532,A total joke by @115873 for charging me $150 for cleaning out of nowhere. I did not carry any liquid on to this car. @120329 @120330 https://t.co/OrFzpzENYo,@120328 Here to help! Send us a note via https://t.co/k0r0Fj18wo to assist you further.,Wed Nov 01 06:42:35 +0000 2017,driver_issue,
1260266,@115873 @Uber_Support My taxi driver is not getting his money since last 2 weeks. Please look into it. Taxi no - MH 47 C 8961,"@415274 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/ZKt0NHVs3P.",Thu Oct 26 09:14:04 +0000 2017,driver_issue,
22598,DRIVERS: Keep an eye on EVERY @115873 ride!!! This is becoming a serious problem. https://t.co/Yvu3vguWSa,@120935 We're here to help! Send us a note at https://t.co/F7yFN7gC20 so we can assist.,Wed Nov 01 08:04:23 +0000 2017,driver_issue,
1141716,@115873 get ready for a law suit unless i can get a hold of someone. Had a Traumatizing experience with one of you driver!!!,@388746 We apologize for the trouble! Send us a DM with your email address with additional details and we'll connect.,Sun Oct 15 16:08:09 +0000 2017,driver_issue,
609560,@Uber_Support I requested a ride yday and canceled because I didn't select two passengers. I canceled before u even matched me with a driver. The app says I wasn't charged at all but the money has been taken out of my account. Help!!!!,@253214 Here to help! Send us a note here; https://t.co/h840Iouehc and our team will be able to help.,Wed Nov 22 12:52:45 +0000 2017,driver_issue,
464459,Ok @Uber_Support @115873 we should be able to rate the people we take an uber pool with. Because the girl I just pooled with was rude AF and it took everything in me to be a good passenger. 😒,@225437 We're sorry to hear this was your experience. Contact us via https://t.co/kUyzFAuBFV and we'll be in touch.,Fri Dec 01 03:21:24 +0000 2017,driver_issue,
831293,@Uber_Support Why am I getting cars 15-20 minutes away then? And being told that's normal,"@317957 ETA times are estimates and a variety of external factors like driver availability, heavy traffic or construction can impact travel time.",Fri Oct 13 04:34:51 +0000 2017,driver_issue,
356892,@Uber_Support I already sent a note and I got two emails claiming i can’t have the money back yet the driver never showed up,@200746 We're happy to connect. Please DM us the email on your account and we'll be in touch shortly.,Sun Oct 08 15:15:29 +0000 2017,driver_issue,
827624,@Uber_Support I have just rated my driver 1 star in error. I can't change it despite reading your help pages?,@317140 Oh no! Please DM us the email linked to your account along with the driver and the star rating you prefer them to have.,Thu Oct 12 21:01:22 +0000 2017,driver_issue,
1745053,@Uber_Support I m a driver i need to contact about my account what is the email o support i had that before.,@526208 We're here to help! Please send us a quick message here: https://t.co/ILb6VgllH9 and a member from our team will follow up.,Tue Nov 07 14:51:08 +0000 2017,driver_issue,
1110325,@Uber_Support My $15 Amex Plat card credit doesn't appear in my acct for Oct. I've rec'd it for all previous months. Amex said contact you.,@382036 We can take a look! Send us a note via https://t.co/OhfgxSAY58 so our team can get in touch.,Tue Oct 24 01:26:49 +0000 2017,driver_issue,
1268434,Why is my driver taking me through Times Square... is this a joke?!? @115873,"@413324 We're here to help. Please DM us further details regarding your concern, so we can better assist.",Thu Oct 26 13:25:34 +0000 2017,driver_issue,
952440,@Uber_Support This uber driver just called me and asked me where was i going i told him i drive for uber and he is not suppose to ask me,@345970 We have followed up via DM.,Fri Oct 13 22:03:06 +0000 2017,driver_issue,
1604800,"@Uber_Support destination = Canary Wharf, yet our driver drove north - asked to let us out when we realised. You can see where we ended up https://t.co/LrauaEcZlp",@492318 Happy to help! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Sun Nov 05 08:36:00 +0000 2017,driver_issue,
1552881,"@Uber_Support No one is even responding to in app queries... silently closing the query.. for a trip of 74.43, i paid 117.85 and 74.43 through my credit card for the app to allow me to book other rides.. Worst service ever.. Sure this heartburn will only go when u lose 2 someone... all d best",@480470 A member of our team has already resolved this issue through in-app support. You're going to need to view our response on the October 26 if you would like to see our resolution. Please let us know if you have any questions or concerns.,Sat Nov 11 04:36:14 +0000 2017,driver_issue,
2574004,"@Uber_Support Yea, did that. Haven’t received a response. The driver just called me from the UK wondering where I was!",@729934 We can definitely take a look! Send us a DM with your email address so we can follow up.,Thu Nov 16 21:11:28 +0000 2017,driver_issue,
945762,"@115873, this your driver cheated in broad daylight regardless of the fact that price said otherwise. I had no time to argue. Such Dishonesty!","@344263 Sorry to hear about that, Karen! Please send us a DM with your email address and more details so we can connect.",Sat Oct 21 17:13:56 +0000 2017,driver_issue,
529230,"So @24023 app last night told me they no longer cover Radyr, so we ordered @115873 x2 instead. Then they send a car that we then didn’t need with a passive aggressive driver &amp; charged me £4 for the privilege. That app has been deleted. 👋🏼",@242537 Sorry to hear about that! Can you please contact us via https://t.co/fS660s7JFo so our team can connect?,Sat Dec 02 09:00:31 +0000 2017,driver_issue,
510439,My @115873 driver just cancelled after getting so close he could see me. Hard not to take that personally.,@237270 We're so sorry for the trouble. Send us a note via https://t.co/z8NNR56eyf so we can assist.,Fri Dec 01 22:50:01 +0000 2017,driver_issue,
1718338,"Hey @115873 &amp; @116276 - your drivers are front line in sex trade trafficking, how about Safe Havens for people who ask us for help?",@520286 We're here to help! Send us a DM with your email address and more details so we can follow up.,Tue Nov 07 00:20:26 +0000 2017,driver_issue,
726403,"@115873 our driver drove up a one way freeway twice, thus making our trip longer and you guys double charged....... @294003","@294002 Let's take another look, Brittany. Please send us a DM with the email linked to your account and we'll follow up.",Wed Oct 11 02:00:17 +0000 2017,driver_issue,
2641075,"@Uber_Support Left my phone in an Uber this evening, tried to contact the driver named Muhammad Tehseen Qamar from London to Sarratt, he's refused to take our calls and has now turned the phone off whilst cancelling the trip.","@745324 We're here to help! Send us a note here, https://t.co/oY5vj3NqP3 and our team will be in touch.",Fri Nov 17 21:47:36 +0000 2017,driver_issue,
2923011,"Hi @115873, how could I delete my credit card information registered in the app? @Uber_Support",@808908 Here to help! For more info please visit; https://t.co/paDlcZi0nv,Wed Nov 29 02:08:11 +0000 2017,driver_issue,
145306,@Uber_Support Have dmed you my number. I have little hope that you will look into the matter. Just to increase your reach #uber has hired #uneducated #unprofessional driver #CustomerExperience worst,@148940 We've received your DM and a member of our team has reached out. Please review your messages for our response.,Fri Nov 24 13:51:34 +0000 2017,driver_issue,
1042560,My Uber driver smells like the inside of a bottle of vodka. @115873 https://t.co/Daa9COq3bf,@366495 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Thu Oct 12 22:06:21 +0000 2017,driver_issue,
53092,@Uber_Support I have emailed - many times. Time to allow customers to speak w/live person. No way to contact @115873 when driver goes AWOL on pick up. #fail,@127962 Sorry to hear about the trouble! Please DM us your account email so we can take a closer look into this.,Wed Nov 01 21:44:25 +0000 2017,driver_issue,
2476321,"So not only does my @115873 try to pick me up at the museum instead of the hospital, he also makes me walk through a deep puddle to get to his car. Not a great way to end my shift. 😑😒","@473587 We're sorry to hear this was your experience. Send us a note here, https://t.co/z8NNR56eyf, and our team will be in touch.",Wed Nov 15 13:52:40 +0000 2017,driver_issue,
70673,Waiting again over 10mins for @115873 driver and cannot cancel to take black cab as they will charge me £5 for their driver time. How about my time! I need to get to work!,@131851 Here to help! Send us a message here; https://t.co/e8HVorX5rh so we can assist.,Thu Nov 30 09:29:17 +0000 2017,driver_issue,
2708552,My @115873 driver just told me I look tired #rude 🙄,@760604 Here to assist! Please send us a DM of the email address connected to your account and more details so we can take a closer look.,Mon Nov 20 00:43:03 +0000 2017,driver_issue,
416167,@115873 I was just charged 10 times the amount that the app told me due to my drivers negligence. Fix this issue please.,"@214255 Here to help! Send us a note here, https://t.co/Wavn5xnaeo, and our team will follow up.",Tue Oct 10 02:31:17 +0000 2017,driver_issue,
1475498,This morning I had the most embarrassing exchange ever with an @115873 driver. https://t.co/qR0ZZePxx7,@462542 We apologize for any inconvenience. Kindly send your contact details with email address so we can look into this.,Thu Nov 02 21:56:13 +0000 2017,driver_issue,
1853255,Dear @115873 how come you dont offer car seat feature in #LA but do so in #NY? #uber #carservice #goingbackwards,"@554563 Car seats are currently only available in select locations. However, you're always welcome to bring your own car seat along for the ride.",Thu Oct 19 03:15:26 +0000 2017,driver_issue,
2786512,@Uber_Support HI i am unable to book ride through credit it showing me processing error or i am trying to add another card it is showing me permission denied now i am able to book ride with cash only kindly look into and do the needful my no is 7838210438,@777956 Our team is reviewing your email now and will be in touch. We appreciate your patience!,Tue Nov 21 18:53:24 +0000 2017,driver_issue,
1494841,Sick of @115873 drivers rating me low for NO apparent reason! 😡 if anything this idiot got more money by driving me to dead ends grr,"@467088 Hi Shelly, here to help! Please visit; https://t.co/kWptmPiR2h for more info.",Fri Nov 03 10:46:09 +0000 2017,driver_issue,
2646354,The fact that my uber driver told me that she doesn’t have have to change the station if I ask . 🤬🤬 Like I’m paying for a service @115873 . I’m tired of this bad service,@746638 Here to help! Send us a note here https://t.co/fS660rQ8NQ so we can further assist.,Fri Nov 17 22:18:45 +0000 2017,driver_issue,
2609397,@Uber_Support one of your moto drivers ran me over on the corner of Pho Phan Dinh Phuong and Dang Dung in Hanoi. He fled the scene. He was on the pavement. I have a hurt ankle. This was 3 minutes ago,@451328 Thank you for reaching out. A member of our team has followed up with you via email. From there you can reply with any further inquiries and questions you may have in regards to this concern. Please let us know if you have any additional questions or concerns.,Fri Nov 17 09:59:07 +0000 2017,driver_issue,
1165796,@115873 @Uber_Support Here is the latest example of how you screw the drivers on fares.please explain why I make &lt;50% fare and Uber makes more https://t.co/R5dlAkKcKN,"@394212 Hi, Michael! Please visit; https://t.co/kzYsGKAsU8 for more info. Please let us know if you have any other questions or concerns.",Tue Oct 24 17:58:59 +0000 2017,driver_issue,
414657,@115873 2 of your driver cheated me today and if I go to https://t.co/IcO4sMiNQ5 I'm redirected to your German site. How do I change site?,@213902 Sorry for the trouble! Please contact us via https://t.co/fS660rQ8NQ so we can follow up.,Mon Oct 16 15:54:20 +0000 2017,driver_issue,
2518410,@Uber_Support This link is not helpful. Can not find what I need to do to update my rating if my driver.,@717372 Here to help! Please send us a DM with your email address for further assist.,Fri Nov 17 03:24:27 +0000 2017,driver_issue,
1801082,"been in texas an hour and a half and our uber driver got in a minor car accident while saying ""oh my god this is so illegal""",@541178 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,Sun Oct 29 00:15:37 +0000 2017,driver_issue,
1627659,"@Uber_Support My driver backtracked significantly today for another pool and got lost/made wrong turns, which was exacerbated by marathon https://t.co/2lmHdJ2ntf",@498317 Sorry for the trouble! Send us a note via https://t.co/y4EDPcVZOI so we can connect.,Sun Nov 05 15:10:50 +0000 2017,driver_issue,
2942631,.@Uber_Support driver made me wait for over ten minutes and cancelled the trip. What is this absolutely horrible service you are meeting out to your customers @115873 https://t.co/ERRnxJzQEc,"@812982 Happy to help! Send us a note here, https://t.co/e8HVorX5rh and our team will follow up.",Wed Nov 29 14:22:23 +0000 2017,driver_issue,
1625086,@Uber_Support why haven’t I heard back about my refund yet? Driver picked up someone else and told me to cancel when I contacted him,@229344 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,Sun Nov 05 17:53:03 +0000 2017,driver_issue,
1062433,@115873 yeah exactly when I tried to get in the car door and he drove off. great night all round. https://t.co/iTDTumceM4,@370864 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can further assist.,Sat Oct 14 21:56:51 +0000 2017,driver_issue,
1399417,@115873 you should add an option to have drivers whose cars don’t reek of smoke :(,@445402 We're sorry to hear this was your experience. Contact us via https://t.co/aBEgvdNWQN and we'll be in touch.,Sat Oct 28 16:25:07 +0000 2017,driver_issue,
2075062,@Uber_Support you make it so hard to get help. How do I refute some a-Hole Driver who cancelled on me yet I’m charged 5 bucks!!!!!,"@613694 Sorry to hear about this, Anthony. Feel free to send us a note here https://t.co/QsI1vsvcif so we can connect with you directly",Tue Oct 10 02:19:22 +0000 2017,driver_issue,
289827,@Uber_Support Uber said four hours ago the driver would be given my contact information and would get in touch with me directly.,"@170280 We can assure you that as soon as we have an update, we'll let you know. Thank you in advance for your patience.",Sun Oct 08 09:31:33 +0000 2017,driver_issue,
